id,name,survey_year,is_accredited,has_score,accreditation_body,max_score,score
11157,"D.Y. Patil Education Society, D.Y. Patil Technical Campus, Faculty of Engineering Talsande,",2015,FALSE,NA,NA,NA,NA
21938,"Modern College of Education, Nagarkurnool",2015,FALSE,NA,NA,NA,NA
16641,Government Engineering College Raipur,2015,FALSE,NA,NA,NA,NA
50934,ANDAMAN COLLEGE (ANCOL),2015,FALSE,NA,NA,NA,NA
45874,"JAYAWANT SHIKSHAN PRASARAK MANDALS J S P M NARHE TECHNICAL CAMPUS, NARHE, PUNE",2015,FALSE,NA,NA,NA,NA
36774,"Guru Jambheshwar Adarsh B.Ed. College, Uttaradh Bass",2015,FALSE,NA,NA,NA,NA
28443,S.S. COLLEGE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
14363,"Brahamdutt Dwivedi Prabha Dwivedi Degree College, Ramgarh Chhawani, Basti",2015,FALSE,NA,NA,NA,NA
45328,"SITALKUCHI COLLEGE, COOCHBEHAR",2015,FALSE,NA,NA,NA,NA
52909,"Government General Degree College, Manbazar-II",2015,FALSE,NA,NA,NA,NA
26283,SPY Reddy College for Women,2015,FALSE,NA,NA,NA,NA
46964,"BHARAT INSTITUTE OF TECHNOLOGY SCHOOL OF ENGINEERING, MEERUT",2015,FALSE,NA,NA,NA,NA
50387,"SSICAIT KANYA COLLEGE, MAIHAR",2015,FALSE,NA,NA,NA,NA
12538,"GANDHI SHANTI NIKETAN DEGREE COLLEGE, GOUHANIA (JASARA),",2015,FALSE,NA,NA,NA,NA
6965,"Siddashri First Grade College, Nittur",2015,FALSE,NA,NA,NA,NA
20471,"Shri Rajgopal Sanskrit Mahavidyalaya, Ayodhya",2015,FALSE,NA,NA,NA,NA
9009,"250043-SSVPS'S SMT.P.B.BAGAL ARTS & COMMERCE COLLEGE, DONDAICHA, TAL SHINDKHEDA, DHULE",2015,FALSE,NA,NA,NA,NA
1431,"Govt. S K S J Technological Institute(Eve), BANGALORE",2015,FALSE,NA,NA,NA,NA
39574,"S.H. Mohavidyalaya, Madanpur, Khurda",2015,FALSE,NA,NA,NA,NA
21363,"H.K. Mahatab College,",2015,FALSE,NA,NA,NA,NA
14374,"S.K.G.N. Degree College, Madapar, Kusumahi Bazar, Gorakhpur",2015,FALSE,NA,NA,NA,NA
48440,"KMCT COLLEGE OF ARCHITECTURE, MANASSERY",2015,FALSE,NA,NA,NA,NA
1059,SHRI S.J.THAKKAR B.ED.COLLEGE-RAJKOT,2015,FALSE,NA,NA,NA,NA
13520,"Amar Nath Mishra P.G. College, Dubey Chapra, Ballia",2015,FALSE,NA,NA,NA,NA
9304,"B264 Govt First Grade Degree College,Aurad",2015,FALSE,NA,NA,NA,NA
26221,"Rajasthan Unani Medical College and Hospital, Jaipur",2015,FALSE,NA,NA,NA,NA
44765,Sailajananda Falguni Smriti Mahavidyalaya,2015,FALSE,NA,NA,NA,NA
43306,"ST. XAVIER'S ARTS & SCIENCE COLLEGE, ERANHIPPALAM",2015,FALSE,NA,NA,NA,NA
38483,"B S Memorial B.Ed. College, Sikar",2015,FALSE,NA,NA,NA,NA
13716,"Institute of Computer Science and Technology,NibiaBachawan,Vns.",2015,FALSE,NA,NA,NA,NA
1318,"C. Bairegouda Institute of Technology, KOLAR",2015,FALSE,NA,NA,NA,NA
46865,"BABU BANARASI DAS EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS, LUCKNOW",2015,FALSE,NA,NA,NA,NA
42879,"Pratap Institute of Management & Technology, Washim.",2015,FALSE,NA,NA,NA,NA
34948,AS DEGREE COLLEGE KAILARAS,2015,FALSE,NA,NA,NA,NA
15866,"Baba Ramtahal Das Vishal Mahavidyalaya,Bharthipur, Azamgarh",2015,FALSE,NA,NA,NA,NA
44408,"GOVT. SANSKRIT COLLEGE, RANCHI",2015,FALSE,NA,NA,NA,NA
48303,"C S I COLLEGE FOR LEGAL STUDIES, ETTUMANOOR",2015,FALSE,NA,NA,NA,NA
16559,T.S.M. Jain College of Technology,2015,FALSE,NA,NA,NA,NA
6040,B. J. Katara B. Ed. College,2015,FALSE,NA,NA,NA,NA
52520,VIJAYA INSTITUTE OF MANAGEMENT,2015,FALSE,NA,NA,NA,NA
47042,"J L N MEDICAL COLLEGE AND HOSPITAL, AJMER",2015,FALSE,NA,NA,NA,NA
46836,"MAHARANA INSTITUTE OF PROFESSIONAL STUDIES, KANPUR",2015,FALSE,NA,NA,NA,NA
29606,"Forbishganj College, Forbisganj",2015,FALSE,NA,NA,NA,NA
27331,"Vidya Jyothi Degree & P.G. College, Station Ghanpur 506 144",2015,FALSE,NA,NA,NA,NA
13114,"Shri Vardhman Kanya Mahavidyalaya, Beawar",2015,FALSE,NA,NA,NA,NA
26966,JNTUA-Oil Technological Research Center,2015,FALSE,NA,NA,NA,NA
46088,"SRI RAM COLLEGE OF MANAGEMENT, MUZAFFARNAGAR",2015,FALSE,NA,NA,NA,NA
45308,"JYOTHY INSTITUTE OF TECHNOLOGY, BANGALORE",2015,FALSE,NA,NA,NA,NA
53936,RAJEEV GANDHI INSTITUTE OF IT,2015,FALSE,NA,NA,NA,NA
22403,"Govt. Rajiv Ghandi College, Lormi",2015,FALSE,NA,NA,NA,NA
18383,"Tirpude Institute of Management Education, Civil Lines",2015,FALSE,NA,NA,NA,NA
17710,"Government First Grade College, Parushurampura.",2015,FALSE,NA,NA,NA,NA
41201,"Sri Ram Nallamani Yadava College of Arts & Science, Kodikurichi, Tenkasi - 627 804, Tirunelveli Dist",2015,FALSE,NA,NA,NA,NA
30925,"REDO Sai Ram College of Education, Penukonda",2015,FALSE,NA,NA,NA,NA
25150,"Maharshi Arvind College of Engg. & Research Center,Jaipur",2015,FALSE,NA,NA,NA,NA
6326,Bharat Technology 319,2015,FALSE,NA,NA,NA,NA
40417,Bangalore Medical College,2015,FALSE,NA,NA,NA,NA
39197,"Rajasthan Mahila Mahavidyalaya, Alwar",2015,FALSE,NA,NA,NA,NA
31013,"CSIRD Institute of Management, Gooty",2015,FALSE,NA,NA,NA,NA
28170,BRIGHT COLLEGE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
7525,"Yesh Information & Technology College, Murud, Tq. Latur",2015,FALSE,NA,NA,NA,NA
53760,VINAY KUMAR AWASTHI SMARK MAHILA MAHAVIDYALAYA,2015,FALSE,NA,NA,NA,NA
53162,krishna institute o LAW,2015,FALSE,NA,NA,NA,NA
49183,"WISDOM DEGREE COLLEGE , RENTACHINTALA",2015,FALSE,NA,NA,NA,NA
14252,"Sri Ram Surya Mani Degree College, Mahuwa Khurd, Dumariaganj, Siddharthnagar",2015,FALSE,NA,NA,NA,NA
44171,Pratibhatai Ptil Mahil Shikshanshastra Mahavidyalaya,2015,FALSE,NA,NA,NA,NA
34388,"Shivaji Shikshan Mandal Ajit Pawar Arts, Commerce & Science College, Ram Nagar.",2015,FALSE,NA,NA,NA,NA
54356,Williams International Evening Degree college,2015,FALSE,NA,NA,NA,NA
43313,"BHAVAN'S N.A.PALKHIVALA ACADEMY FOR ADVANCED LEGAL STUDIES & RESEARCH,VAZHAYUR",2015,FALSE,NA,NA,NA,NA
20785,"Bharathiya Samskrithi Vidhya Pith, Ijoor, Ramanagar-571511",2015,FALSE,NA,NA,NA,NA
4115,Shri Z N Patel Cheritable Trust Sanchalit Master of Social Work,2015,FALSE,NA,NA,NA,NA
15468,MAHARAJA COLLEGE POLI DUNGRA SONKH ROAD MATHURA,2015,FALSE,NA,NA,NA,NA
13505,"Girija Prasad Dwivedi Mahavidyalaya, Semradh, Sant Ravidas Nagar, Bhadohi",2015,FALSE,NA,NA,NA,NA
52267,ANNIE INSTITUTE OF TECHNOLOGY AND RESEARCH CENTRE,2015,FALSE,NA,NA,NA,NA
46730,"SRAJAN INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY",2015,FALSE,NA,NA,NA,NA
52558,"Keerthana Degree College, Bela (V&M)",2015,FALSE,NA,NA,NA,NA
12678,"DR. VIRENDRA SWAROOP INST. OF COMPUTER STUDIES,",2015,FALSE,NA,NA,NA,NA
51858,SHRI KRISHNA ACADEMY OF LEGAL EDUATION,2015,FALSE,NA,NA,NA,NA
51319,RENAISSANCE COLLEGE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY,2015,FALSE,NA,NA,NA,NA
42967,"Dwarka College of Education, Buldana",2015,FALSE,NA,NA,NA,NA
30137,"Centre for Management Studies (CMS, OEC), Bhubaneswar",2015,FALSE,NA,NA,NA,NA
52260,N R INSTITUTE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
47138,"VARUN COLLEGE OF PHARMACY, JAIPUR",2015,FALSE,NA,NA,NA,NA
26846,Sri Rama Krishna Institute of Technology,2015,FALSE,NA,NA,NA,NA
51926,Purushottam Mahavidhyalaya,2015,FALSE,NA,NA,NA,NA
25988,M S Degree College for Women (Tolichowki),2015,FALSE,NA,NA,NA,NA
27443,"Chaitanya Degree College, College Road, Mancherial",2015,FALSE,NA,NA,NA,NA
20703,"Patel Institute of Science & Mgmt., Kariyammana Agrala, Belandur PO, Opp intel, Outer Ring Road, Bangalore -560 103, (08-09)",2015,FALSE,NA,NA,NA,NA
15620,Rungta Engineering College Raipur,2015,FALSE,NA,NA,NA,NA
1187,"Shree PM Patel College of Paramedical Science and Technology, Anand",2015,FALSE,NA,NA,NA,NA
19005,"Priya Rani Rai Degree College, Bairgania",2015,FALSE,NA,NA,NA,NA
31323,SURYA ACADEMY BHOPAL,2015,FALSE,NA,NA,NA,NA
20672,"Adithya Institue of Management & Studies & Resarch (Previous name: Yelahanka College), No.12, Kogilu Main Road, Behind Annapoorneshwari Temple, Yelahanka Bangalore -64.",2015,FALSE,NA,NA,NA,NA
52962,Sarswati Gram Vidyapith HRM College Samoda Ganwada,2015,FALSE,NA,NA,NA,NA
52875,St Paul Teachers Training College Birsinghpur,2015,FALSE,NA,NA,NA,NA
48467,"GOVERNMENT ARTS AND SCIENCE COLLEGE, CHELAKKARA",2015,FALSE,NA,NA,NA,NA
45888,"LOTUS BUSINESS SCHOOL, PUNE",2015,FALSE,NA,NA,NA,NA
45858,"AUXILIUM COLLEGE OF EDUCATION , VELLORE",2015,FALSE,NA,NA,NA,NA
42476,"SANT RAM PRASAD CHAUDHARY MAHAVIDYALAYA, KODAILA, FAIZABAD",2015,FALSE,NA,NA,NA,NA
50466,HIMALAYAN SCHOOL OF ENGINEERING & TECHNOLOGY,2015,FALSE,NA,NA,NA,NA
54636,KCC INSTITUTE OF TECHNOLOGY AND MANAGEMENT,2015,FALSE,NA,NA,NA,NA
52037,BHAI GURDAS INSTITUTE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
38978,"Sri Kalyan TT College, Jaipur",2015,FALSE,NA,NA,NA,NA
29892,"Shri Jain Shwetamber Prof. Academy, Airport Road, Indore",2015,FALSE,NA,NA,NA,NA
32736,Indira Priyadarsni Law College,2015,FALSE,NA,NA,NA,NA
12622,"CHHATRAPATI SHIVAJI MAHAVIDYALAYA, SIKANDARA,",2015,FALSE,NA,NA,NA,NA
39367,"Mahamayee Mahila Mahaidyalaya, Berhampur",2015,FALSE,NA,NA,NA,NA
50855,"DASMESH COLLEGE OF PHYSIOTHERAPY, FARIDKOT",2015,FALSE,NA,NA,NA,NA
32976,"MAITRI COLLEGE OF DENTISTRY AND RESEARCH CENTRE,G.E.ROAD,ANJORA",2015,FALSE,NA,NA,NA,NA
24167,"Gayatri Degree College, Vsp",2015,FALSE,NA,NA,NA,NA
9865,"Mahatma Gandhiji Law College, Sankeshwar",2015,FALSE,NA,NA,NA,NA
7566,"Smt.Shakuntalabai Bordikar College of Computer, Jintur",2015,FALSE,NA,NA,NA,NA
22491,RAM SHREE MAHAVIDYALAYA,2015,FALSE,NA,NA,NA,NA
54877,"Maa Ramrathi Devi Balika Mahavidyalaya, Vikrampur, Ghazipur",2015,FALSE,NA,NA,NA,NA
48445,"SREE GOKULAM ARTS AND SCIENCE COLLEGE, KOOTALIDA, BALUSSERY",2015,FALSE,NA,NA,NA,NA
42520,"RAM DULARI SHARDA PRASAD INDRA BHADRA SINGH MAHAVIDYALAYA, SULTANPUR",2015,FALSE,NA,NA,NA,NA
40119,Farooquia Dental College,2015,FALSE,NA,NA,NA,NA
32684,Vision Institute of Sciences & Technology,2015,FALSE,NA,NA,NA,NA
27951,R.K. Arya College Nawan Shehar,2015,FALSE,NA,NA,NA,NA
53889,Omega Softech Solutions,2015,FALSE,NA,NA,NA,NA
41744,"Genaba Sopanrao Moze Trusts College of Engineering,Pune",2015,FALSE,NA,NA,NA,NA
35391,"Iqbal Institute of Technology & Management Hyderpora,Srinagar",2015,FALSE,NA,NA,NA,NA
27147,"Jagjeevan College, Ara",2015,FALSE,NA,NA,NA,NA
8953,"250108-SVS'S SHRIMANT RAJE DAULATSINHJI RAWAL COLLEGE OF EDUCATION, DONDAICHA, TAL SHINDKHEDA, DHULE",2015,FALSE,NA,NA,NA,NA
29251,"Sri Guru Nanak Dev Homoeopathic Medical College, Canal Road, Barewal, Near Ayali Kalan, Near Punjab Agriculture University, Ludhiana",2015,FALSE,NA,NA,NA,NA
55270,Rajasthan Degree Girls College,2015,FALSE,NA,NA,NA,NA
19617,Deevana College of Pharmacy,2015,FALSE,NA,NA,NA,NA
8050,"AMALA COLLEGE OF NURSING, THRISSUR",2015,FALSE,NA,NA,NA,NA
16984,"Tippu Sulthan First Grade College, Ombathukere P.O. Ullal-574159",2015,FALSE,NA,NA,NA,NA
50671,SWAMI VIVEKANAND COLLEGE OF MANAGEMENT AND TECHNOLOGY(VCMT),2015,FALSE,NA,NA,NA,NA
45899,"SURYADATTA EDUCATION FOUNDATION PUNES SURYADATTA INSTITUTE OF BUSINESS MANAGEMENT AND TECHNOLOGY, PUNE",2015,FALSE,NA,NA,NA,NA
53516,C551 GNYANODAYA ARTS SCIENCE COMMERCE DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
20430,Vedamau Vaidik Vidyapeeth,2015,FALSE,NA,NA,NA,NA
11407,"Govt. College, Nagrota Bagwan, Distt Kangra",2015,FALSE,NA,NA,NA,NA
9900,"BDBVS'S BANJARA ARTS COLLEGE, BIJAPUR",2015,FALSE,NA,NA,NA,NA
51081,INTERNATIONAL DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
51299,"RAMCHARIT CHAUDHARY MAHAVIDYALAYA, BASTI",2015,FALSE,NA,NA,NA,NA
39306,"G.R.K Degree College, Maddipadu",2015,FALSE,NA,NA,NA,NA
30649,"Dr. Helen College of Nursing, Jammalamadugu",2015,FALSE,NA,NA,NA,NA
27894,"Lord Krishna College of Education, Vill Dera Saidan, Sultanpur Lodhi, Kapurthala",2015,FALSE,NA,NA,NA,NA
25167,Maharishi Arvind Institute Of Science And Management,2015,FALSE,NA,NA,NA,NA
26895,Geethanjali Institute of Science,2015,FALSE,NA,NA,NA,NA
45115,"JAFRI ARTS AND COMMERCE COLLEGE, SEDRANA",2015,FALSE,NA,NA,NA,NA
50354,SHREE ODHAVJIBHAI RAVAJIBHAI BHALODIYA MAHILA SCIENCE COLLEGE,2015,FALSE,NA,NA,NA,NA
46459,LATE RAM VILAS SINGH SHIKSHAN SANSTHAN CHANDAULI,2015,FALSE,NA,NA,NA,NA
40595,Siddarameshwar Ayurvedic Medical College,2015,FALSE,NA,NA,NA,NA
55496,"SREE VENKATESWARA DEGREE COLLEGE, B. MATTAM",2015,FALSE,NA,NA,NA,NA
40368,AECS Maruthi College of Dental Sciences,2015,FALSE,NA,NA,NA,NA
54943,SRI RAMACHANDRA DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
27495,"Sri Gaayathri Degree College, Ramnagar, Hanamkonda",2015,FALSE,NA,NA,NA,NA
47351,SATPUDA COLLEGE,2015,FALSE,NA,NA,NA,NA
38967,"GIMT College, Bharatpur",2015,FALSE,NA,NA,NA,NA
21827,"Virangana Avanti Bai Govt. Mahavidyalaya, Chuikhadan, Rajnandgaon",2015,FALSE,NA,NA,NA,NA
31743,"Om Shanti Vigyan College, Bagli",2015,FALSE,NA,NA,NA,NA
12854,"Mahila College, Khagaul",2015,FALSE,NA,NA,NA,NA
45180,"LOKRAJYA JANSANVAD AND VRATTAPATRAVIDHYA MAHAVIDYALA, PARBHANI",2015,FALSE,NA,NA,NA,NA
25742,NARAYANA Degree College,2015,FALSE,NA,NA,NA,NA
23867,Miriam College of Education,2015,FALSE,NA,NA,NA,NA
35390,"Govt. Degree College for Women Sopore, Kashmir",2015,FALSE,NA,NA,NA,NA
31691,"Govt. College, Polaykala",2015,FALSE,NA,NA,NA,NA
39091,"Smt. Parmeshwari Devi Dhanraj Khaitan Mahila B.Ed. College, Sikar",2015,FALSE,NA,NA,NA,NA
6139,Netaji Subhash Engineering College 109,2015,FALSE,NA,NA,NA,NA
50857,"GAYATRI COLLEGE, HARESH LAKHANI",2015,FALSE,NA,NA,NA,NA
54292,"RAM AKBAL SHIVRANI MAHAVIDYALAYA, MAHMOODABAD",2015,FALSE,NA,NA,NA,NA
25804,Sai Teja Degree College,2015,FALSE,NA,NA,NA,NA
25744,M S Degree College for Women (Nalgonda X Roads),2015,FALSE,NA,NA,NA,NA
38747,"Vedanta PG Mahila Mahvi., Sikar",2015,FALSE,NA,NA,NA,NA
35845,"Tamilavel Umamaheswaranar Karanthai Arts College, Thanjavur - 613 002.",2015,FALSE,NA,NA,NA,NA
33542,Children Werlfare Centres College of Law At Village Valnai Marve Road Malad(W) Mumbai 400 064,2015,FALSE,NA,NA,NA,NA
13597,"Shahid Mangal Pandey Rajkiya Mahavidyalaya, Ballia",2015,FALSE,NA,NA,NA,NA
13319,Lakshya Institute of Management & Information Technology,2015,FALSE,NA,NA,NA,NA
20179,"Shri Brahm Sanskrit Mahavidyalaya, Swami Baag, Ganahi, Bijaipur",2015,FALSE,NA,NA,NA,NA
9881,"SVVSS SRI SHANKARAPPA REVAPPA MALAGI ARTS COLLEGE, TAMBA",2015,FALSE,NA,NA,NA,NA
18988,"Jawahar Lal Nehru Memorial College, Sitamarhi",2015,FALSE,NA,NA,NA,NA
29468,North West Institute of Management & Technology,2015,FALSE,NA,NA,NA,NA
48070,GENIUS MAHAVIDYALYA,2015,FALSE,NA,NA,NA,NA
17816,"M.E.S.M.P.S. Womens College, Chikmagalur.",2015,FALSE,NA,NA,NA,NA
54649,JAMINI KANT B.Ed COLLEGE,2015,FALSE,NA,NA,NA,NA
30676,"Vikas Institute of Medical Sciences College of Physiotherapy, Guntur",2015,FALSE,NA,NA,NA,NA
27917,"Guru Arjan Dev Khalsa College, Chohla Sahib, Tarn Taran",2015,FALSE,NA,NA,NA,NA
26383,"Neo Tech Technical & Manag. College, Ambikapur",2015,FALSE,NA,NA,NA,NA
50891,"Sai Nath Paramedical College, Umaria",2015,FALSE,NA,NA,NA,NA
52116,MGM NSS COLLEGE,2015,FALSE,NA,NA,NA,NA
37039,Greentech College of Engineering for Women,2015,FALSE,NA,NA,NA,NA
20185,"Shri Harsheshwarnath Sanskrit Pathshala, Brahmarpatti Bhiyanv",2015,FALSE,NA,NA,NA,NA
48092,REDIENT COLLEGE OF PROFESSIONAL STUDIES,2015,FALSE,NA,NA,NA,NA
47666,"VEDH SHIVCHARAN LAL SMRETI MAHAVIDYALAYA,SHERGARH, MATHURA",2015,FALSE,NA,NA,NA,NA
7102,Jakir Hossain B.Ed. College,2015,FALSE,NA,NA,NA,NA
13254,"Maa Sharda B.Ed. College, Deh",2015,FALSE,NA,NA,NA,NA
6787,MERCHANT COLLEGE OF MANAGEMENT & RESEARCH,2015,FALSE,NA,NA,NA,NA
39555,"U.K.Mahavir College, Madanpur, Kendrapara",2015,FALSE,NA,NA,NA,NA
17702,"Srishaila College of Education, Harihara",2015,FALSE,NA,NA,NA,NA
21202,"BBMP First Grade College, Kasturaba Nagar, Mysore Road, Bangalore-560 026 Ph:9480683136(2011-12)",2015,FALSE,NA,NA,NA,NA
6544,Sri Ganesh College of Engineering & Technology,2015,FALSE,NA,NA,NA,NA
51028,"VIJAYEE KARNATAKA ARTS, COMMERCE AND SCIENCE COLLEGE, HOYASAL NAGAR",2015,FALSE,NA,NA,NA,NA
34867,BIMR COLLEGE OF LIFE SCIENCES,2015,FALSE,NA,NA,NA,NA
17098,Barkhetri College,2015,FALSE,NA,NA,NA,NA
51476,"Babu K P Singh Mahavidyalaya, Azamgarh",2015,FALSE,NA,NA,NA,NA
27461,"Kavitha Memorial Degree College, NST Road, Khammam",2015,FALSE,NA,NA,NA,NA
27284,"SS Degree College, Dharmaram, Geesugonda (M), Warangal",2015,FALSE,NA,NA,NA,NA
49460,"TAGORE INSTITUTE OF ART & EDUCATION, BIRBHUM",2015,FALSE,NA,NA,NA,NA
9838,"Smt. Basamma Gurulingappa Law College, Lingsugur",2015,FALSE,NA,NA,NA,NA
10516,Mittaso College of Education,2015,FALSE,NA,NA,NA,NA
52896,"OM GHUSHMESHWAR NATH MAHAVIDYALAYA, SARAI SETAN LALGANJ",2015,FALSE,NA,NA,NA,NA
40997,L.R.Law College,2015,FALSE,NA,NA,NA,NA
30586,"Balaji College of Nursing, Tirupati",2015,FALSE,NA,NA,NA,NA
18641,Julekha College of Commerce Science and Technology,2015,FALSE,NA,NA,NA,NA
13889,"Govt. Dental College, Panchakki Rd, Aurangabad",2015,FALSE,NA,NA,NA,NA
52980,"SHRI DARBARI LAL VIMLA DEVI KRISHNA KUMAR MAHAVIDYALAYA, KALUWA MAU ANRAJAULI",2015,FALSE,NA,NA,NA,NA
39670,"S.S.D.Mahavidyalaya,Gurudijhatia,Cuttack",2015,FALSE,NA,NA,NA,NA
24893,BADAGALA SANKARA RAO DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
17936,"Nalanda Institute of Technology., Siddarth Nagar, Kantepudi(V), Sattenapalli(M), PIN-522 438(CC-KG)",2015,FALSE,NA,NA,NA,NA
8052,"COLLEGE OF APPLIED SCIENCES, IHRD, KILIYANAD",2015,FALSE,NA,NA,NA,NA
51118,"I T M, B K T, LUCKNOW",2015,FALSE,NA,NA,NA,NA
33642,"National Institute for the Mentally Handicapped Fkat Bi, B-102 Vasundhara CHS Plot No 13-14 Sector 8 Kharghar Navi Mumbai 410 210",2015,FALSE,NA,NA,NA,NA
53931,AGRABHAN INSTITUTE OF EXCELLENCE,2015,FALSE,NA,NA,NA,NA
52006,ACSR GOVERNMENT MEDICAL COLLEGE,2015,FALSE,NA,NA,NA,NA
49690,C523 MOTHER TERESA ARTS AND COMMERCE DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
24731,"Veda and Sanskrit College, Mulapet, Nellore",2015,FALSE,NA,NA,NA,NA
26444,Diphu B.Ed College,2015,FALSE,NA,NA,NA,NA
14154,"Jawahar Lal Nehru Smarak P. G. College, Maharajganj",2015,FALSE,NA,NA,NA,NA
16396,Central Research Institute of Ayurveda,2015,FALSE,NA,NA,NA,NA
45501,"Dr.MOHAN'S DIABETES SPECIALITIES CENTRE & Dr.MOHAN'S DIABETES EDUCATION ACADEMY (Inst. Code - 451), CHENNAI",2015,FALSE,NA,NA,NA,NA
40601,Gopala Gowda Shantaveri Memorial College of Nursing,2015,FALSE,NA,NA,NA,NA
38340,"Sarasawti Vidya Mandir B.Ed. College, Jhunjhunun",2015,FALSE,NA,NA,NA,NA
14788,Adharsh Vidhyalaya College of Education,2015,FALSE,NA,NA,NA,NA
25053,C.A.R.E. School of Engineering,2015,FALSE,NA,NA,NA,NA
55316,"Sri Satya Degree College, Vangara",2015,FALSE,NA,NA,NA,NA
49674,SHRI SAMANVAY INSTITUTE OF B B A,2015,FALSE,NA,NA,NA,NA
21490,"SRR COLLEGE OF PHARMACEUTICAL SCIENCES, VALBHAPUR (V), ELKATURTHI (M), KARIMNAGAR",2015,FALSE,NA,NA,NA,NA
41512,"Shri Gurudatta Shikshan Sansthas Ajitdada Pawar College of Education, Manur, Tal. Kalwan, Dist.Nashik 423501",2015,FALSE,NA,NA,NA,NA
19449,"P.L. Dubey Memorial College, Jagpura, Near Jagpura Choki, Kota",2015,FALSE,NA,NA,NA,NA
50038,KRISHNARPIT INSTITUTE OF TECHNOLOGY AND MANAGEMENT,2015,FALSE,NA,NA,NA,NA
43995,NEW PRINCE SHRI BHAVANI ARTS AND SCIENCE COLLEGE,2015,FALSE,NA,NA,NA,NA
20925,"Sri Krishna College of Education, Sri Venugopalaswamy Education Complex, Bychapura Raod, Devenahlli-562 110.",2015,FALSE,NA,NA,NA,NA
17821,"Edurite College of Administration & Management Studies, Shimoga.",2015,FALSE,NA,NA,NA,NA
12564,"DR. B.R. AMBEDKAR TARAI KISAN MAHAVIDYALAYA, LAKHIMPUR,",2015,FALSE,NA,NA,NA,NA
20795,"Govt. College of Education, Chitravathi Campus, B.B. Road, N.H. 7, Honnenahalli, Manchanabele Post, Chickballapur-562101",2015,FALSE,NA,NA,NA,NA
14204,"Jauwad Ali Shah Imambara Girls P. G. College, Gorakhpur",2015,FALSE,NA,NA,NA,NA
240,"Merchant Polytechnic, Visnagar 636",2015,FALSE,NA,NA,NA,NA
16542,Sree Sastha College of Engineering,2015,FALSE,NA,NA,NA,NA
17400,"Simha Subba Mahalakshmi First Grade College, Siddratha nagar",2015,FALSE,NA,NA,NA,NA
52921,"RAJASHREE SHAHU MAHARAJ COLLEGE OF PHYSICAL EDUCATION, BRAMHAPURI",2015,FALSE,NA,NA,NA,NA
17695,"Sri Basaveshwara First Grade College, Hireguntanuru,",2015,FALSE,NA,NA,NA,NA
217,"Government Polytechnic,Dahod 630",2015,FALSE,NA,NA,NA,NA
55250,"Vikas College of Physical Education, Nunna",2015,FALSE,NA,NA,NA,NA
52846,ST. JOSEPHS DEGREE COLLEGE FOR WOMEN,2015,FALSE,NA,NA,NA,NA
52732,RAMAIAH INSTITUTE OF BUSINESS STUDIES,2015,FALSE,NA,NA,NA,NA
42149,"Shri Gajanan Maharaj Shikshan Prasarak Mandals College of Education for Women, Otur, Dumbarewadi,Tal.Junnar,Dist. Pune 412409",2015,FALSE,NA,NA,NA,NA
19576,Bhoji Reddy Engineering College for Women,2015,FALSE,NA,NA,NA,NA
37087,Shree Venkateshwara Hi-Tech Engineering College,2015,FALSE,NA,NA,NA,NA
30571,"SAVE College of Nursing, Tirupati",2015,FALSE,NA,NA,NA,NA
30380,"Viswanadh Institute of Medical Sciences College of B.Sc MLT, Guntur",2015,FALSE,NA,NA,NA,NA
25408,DR. ZAKIR HUSSAIN COLLEGE OF ARTS & SCIE,2015,FALSE,NA,NA,NA,NA
23984,NOVA DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
40723,"M.D. (PG) Girls College, Raisinghnagar",2015,FALSE,NA,NA,NA,NA
36203,"Rajeev Gandhi Prodyogiki Mahavidylaya, Gram Slaiya, Via Danish Kunj, Kolar Road, P.B. No.2, Bhopal-462042",2015,FALSE,NA,NA,NA,NA
10997,"Yashoda Technical campus Faculty of Pharmacy, Wadhe",2015,FALSE,NA,NA,NA,NA
9021,"260097-ALI-ALLANA COLLEGE OF PHARMACY, AKKALKUWA.",2015,FALSE,NA,NA,NA,NA
31381,"RAJEEV GANDHI INSTITUTE OF COMPUTER & INFORMATION TECHNOLOGY , SHAHDOL",2015,FALSE,NA,NA,NA,NA
27485,"Dr. RJC College of Higher Education, Trunk Road, Khammam",2015,FALSE,NA,NA,NA,NA
19921,CM College of Pharmacy,2015,FALSE,NA,NA,NA,NA
38351,"Sant Jayacharya Mahila College, Jaipur",2015,FALSE,NA,NA,NA,NA
12356,"ALIGARH UNANI & AYURVEDIC MEDICAL COLLEGE,",2015,FALSE,NA,NA,NA,NA
50684,"SAIKRUPA COLLEGE OF AGRICULTURE, GHARGAON",2015,FALSE,NA,NA,NA,NA
